Restoring modules from user's fosscuda111, for system: "farnam-rhel7"
[1,   255] train loss: 0.908
[1,   260] train loss: 0.898
[1,   265] train loss: 0.905
[1,   270] train loss: 0.908
[1,   275] train loss: 0.899
[1,   280] train loss: 0.899
[1,   285] train loss: 0.897
[1,   290] train loss: 0.899
[1,   295] train loss: 0.897
[1,   300] train loss: 0.889
[1,   305] train loss: 0.896
[1,   310] train loss: 0.892
[1,   315] train loss: 0.894
[1,   320] train loss: 0.891
[1,   325] train loss: 0.889
[1,   330] train loss: 0.891
Finished Training
[1,     5] test loss: 0.873
[1,    10] test loss: 0.880
[1,    15] test loss: 0.879
[1,    20] test loss: 0.879
[1,    25] test loss: 0.877
[1,    30] test loss: 0.876
[1,    35] test loss: 0.871
[1,    40] test loss: 0.876
[1,    45] test loss: 0.876
[1,    50] test loss: 0.877
[1,    55] test loss: 0.884
[1,    60] test loss: 0.878
[1,    65] test loss: 0.872
[1,    70] test loss: 0.885
[1,    75] test loss: 0.882
[1,    80] test loss: 0.879
[1,    85] test loss: 0.871
[1,    90] test loss: 0.881
[1,    95] test loss: 0.881
[1,   100] test loss: 0.882
[1,   105] test loss: 0.879
[1,   110] test loss: 0.877
-----------------------------------------------------------------------------------------
Micro-Precision: 0.04554539546370506, Macro-Precision: nan

Micro-Recall: 0.048681631684303284, Macro-Recall: nan

Micro-F1: 0.04706132039427757, Macro-F1: nan

-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   0 | time: 138.81s | valid loss  0.89 | valid ppl     2.43
-----------------------------------------------------------------------------------------
[2,     5] train loss: 0.881
[2,    10] train loss: 0.886
[2,    15] train loss: 0.867
[2,    20] train loss: 0.879
[2,    25] train loss: 0.882
[2,    30] train loss: 0.889
[2,    35] train loss: 0.894
[2,    40] train loss: 0.878
[2,    45] train loss: 0.878
[2,    50] train loss: 0.867
[2,    55] train loss: 0.876
[2,    60] train loss: 0.871
[2,    65] train loss: 0.874
[2,    70] train loss: 0.875
[2,    75] train loss: 0.882
[2,    80] train loss: 0.877
[2,    85] train loss: 0.875
[2,    90] train loss: 0.885
[2,    95] train loss: 0.873
[2,   100] train loss: 0.867
[2,   105] train loss: 0.874
[2,   110] train loss: 0.866
[2,   115] train loss: 0.873
[2,   120] train loss: 0.867
[2,   125] train loss: 0.869
[2,   130] train loss: 0.859
[2,   135] train loss: 0.878
[2,   140] train loss: 0.862
[2,   145] train loss: 0.855
[2,   150] train loss: 0.857
[2,   155] train loss: 0.865
[2,   160] train loss: 0.865
[2,   165] train loss: 0.861
[2,   170] train loss: 0.867
[2,   175] train loss: 0.866
[2,   180] train loss: 0.866
[2,   185] train loss: 0.859
[2,   190] train loss: 0.858
[2,   195] train loss: 0.856
[2,   200] train loss: 0.849
[2,   205] train loss: 0.863
[2,   210] train loss: 0.862
[2,   215] train loss: 0.853
[2,   220] train loss: 0.868
[2,   225] train loss: 0.865
[2,   230] train loss: 0.850
[2,   235] train loss: 0.858
[2,   240] train loss: 0.848
[2,   245] train loss: 0.846
[2,   250] train loss: 0.850
[2,   255] train loss: 0.865
[2,   260] train loss: 0.864
[2,   265] train loss: 0.855
[2,   270] train loss: 0.846
[2,   275] train loss: 0.841
[2,   280] train loss: 0.851
[2,   285] train loss: 0.845
[2,   290] train loss: 0.856
[2,   295] train loss: 0.852
[2,   300] train loss: 0.836
[2,   305] train loss: 0.839
[2,   310] train loss: 0.850
[2,   315] train loss: 0.849
[2,   320] train loss: 0.851
[2,   325] train loss: 0.839
[2,   330] train loss: 0.844
Finished Training
[2,     5] test loss: 0.822
[2,    10] test loss: 0.833
[2,    15] test loss: 0.817
[2,    20] test loss: 0.829
[2,    25] test loss: 0.816
[2,    30] test loss: 0.822
[2,    35] test loss: 0.823
[2,    40] test loss: 0.819
[2,    45] test loss: 0.826
[2,    50] test loss: 0.830
[2,    55] test loss: 0.822
[2,    60] test loss: 0.812
[2,    65] test loss: 0.823
[2,    70] test loss: 0.820
[2,    75] test loss: 0.840
[2,    80] test loss: 0.827
[2,    85] test loss: 0.826
[2,    90] test loss: 0.835
[2,    95] test loss: 0.832
[2,   100] test loss: 0.822
[2,   105] test loss: 0.817
[2,   110] test loss: 0.820
-----------------------------------------------------------------------------------------
Micro-Precision: 0.11926630139350891, Macro-Precision: nan

Micro-Recall: 0.13015422224998474, Macro-Recall: nan

Micro-F1: 0.12447261810302734, Macro-F1: nan

-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 140.52s | valid loss  0.83 | valid ppl     2.30
-----------------------------------------------------------------------------------------
[3,     5] train loss: 0.845
[3,    10] train loss: 0.837
[3,    15] train loss: 0.836
[3,    20] train loss: 0.828
[3,    25] train loss: 0.833
[3,    30] train loss: 0.829
[3,    35] train loss: 0.836
[3,    40] train loss: 0.834
[3,    45] train loss: 0.837
[3,    50] train loss: 0.845
[3,    55] train loss: 0.828
[3,    60] train loss: 0.837
[3,    65] train loss: 0.834
[3,    70] train loss: 0.839
[3,    75] train loss: 0.817
[3,    80] train loss: 0.842
[3,    85] train loss: 0.829
[3,    90] train loss: 0.828
[3,    95] train loss: 0.830
[3,   100] train loss: 0.833
[3,   105] train loss: 0.810
[3,   110] train loss: 0.816
[3,   115] train loss: 0.827
[3,   120] train loss: 0.817
[3,   125] train loss: 0.830
[3,   130] train loss: 0.830
[3,   135] train loss: 0.831
[3,   140] train loss: 0.840
[3,   145] train loss: 0.829
[3,   150] train loss: 0.827
[3,   155] train loss: 0.820
[3,   160] train loss: 0.826
[3,   165] train loss: 0.820
[3,   170] train loss: 0.837
[3,   175] train loss: 0.815
[3,   180] train loss: 0.820
[3,   185] train loss: 0.817
[3,   190] train loss: 0.825
[3,   195] train loss: 0.823
[3,   200] train loss: 0.799
[3,   205] train loss: 0.820
[3,   210] train loss: 0.817
[3,   215] train loss: 0.823
[3,   220] train loss: 0.814
[3,   225] train loss: 0.828
[3,   230] train loss: 0.807
[3,   235] train loss: 0.822
[3,   240] train loss: 0.812
[3,   245] train loss: 0.812
[3,   250] train loss: 0.827
[3,   255] train loss: 0.814
[3,   260] train loss: 0.821
[3,   265] train loss: 0.812
[3,   270] train loss: 0.805
[3,   275] train loss: 0.823
[3,   280] train loss: 0.816
[3,   285] train loss: 0.818
[3,   290] train loss: 0.824
[3,   295] train loss: 0.810
[3,   300] train loss: 0.814
[3,   305] train loss: 0.821
[3,   310] train loss: 0.812
[3,   315] train loss: 0.822
[3,   320] train loss: 0.817
[3,   325] train loss: 0.813
[3,   330] train loss: 0.805
Finished Training
[3,     5] test loss: 0.789
[3,    10] test loss: 0.791
[3,    15] test loss: 0.774
[3,    20] test loss: 0.786
[3,    25] test loss: 0.789
[3,    30] test loss: 0.793
[3,    35] test loss: 0.783
[3,    40] test loss: 0.777
[3,    45] test loss: 0.793
[3,    50] test loss: 0.795
[3,    55] test loss: 0.799
[3,    60] test loss: 0.783
[3,    65] test loss: 0.789
[3,    70] test loss: 0.768
[3,    75] test loss: 0.791
[3,    80] test loss: 0.812
[3,    85] test loss: 0.790
[3,    90] test loss: 0.795
[3,    95] test loss: 0.801
[3,   100] test loss: 0.800
[3,   105] test loss: 0.780
[3,   110] test loss: 0.772
-----------------------------------------------------------------------------------------
Micro-Precision: 0.17385892570018768, Macro-Precision: nan

Micro-Recall: 0.18804869055747986, Macro-Recall: nan

Micro-F1: 0.18067564070224762, Macro-F1: nan

-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 140.77s | valid loss  0.80 | valid ppl     2.22
-----------------------------------------------------------------------------------------
[4,     5] train loss: 0.808
[4,    10] train loss: 0.819
[4,    15] train loss: 0.799
[4,    20] train loss: 0.799
[4,    25] train loss: 0.800
[4,    30] train loss: 0.806
[4,    35] train loss: 0.807
[4,    40] train loss: 0.792
[4,    45] train loss: 0.806
[4,    50] train loss: 0.813
[4,    55] train loss: 0.808
[4,    60] train loss: 0.799
[4,    65] train loss: 0.803
[4,    70] train loss: 0.808
[4,    75] train loss: 0.788
[4,    80] train loss: 0.787
[4,    85] train loss: 0.822
[4,    90] train loss: 0.788
[4,    95] train loss: 0.803
[4,   100] train loss: 0.811
[4,   105] train loss: 0.782
[4,   110] train loss: 0.799
[4,   115] train loss: 0.793
[4,   120] train loss: 0.806
[4,   125] train loss: 0.798
[4,   130] train loss: 0.799
[4,   135] train loss: 0.807
[4,   140] train loss: 0.796
[4,   145] train loss: 0.810
[4,   150] train loss: 0.789
[4,   155] train loss: 0.799
[4,   160] train loss: 0.804
[4,   165] train loss: 0.778
[4,   170] train loss: 0.785
[4,   175] train loss: 0.797
[4,   180] train loss: 0.795
[4,   185] train loss: 0.788
[4,   190] train loss: 0.791
[4,   195] train loss: 0.803
[4,   200] train loss: 0.795
[4,   205] train loss: 0.791
[4,   210] train loss: 0.792
[4,   215] train loss: 0.798
[4,   220] train loss: 0.785
[4,   225] train loss: 0.793
[4,   230] train loss: 0.797
[4,   235] train loss: 0.784
[4,   240] train loss: 0.786
[4,   245] train loss: 0.789
[4,   250] train loss: 0.787
[4,   255] train loss: 0.787
[4,   260] train loss: 0.794
[4,   265] train loss: 0.777
[4,   270] train loss: 0.794
[4,   275] train loss: 0.786
[4,   280] train loss: 0.796
[4,   285] train loss: 0.796
[4,   290] train loss: 0.797
[4,   295] train loss: 0.800
[4,   300] train loss: 0.797
[4,   305] train loss: 0.794
[4,   310] train loss: 0.795
[4,   315] train loss: 0.778
[4,   320] train loss: 0.803
[4,   325] train loss: 0.781
[4,   330] train loss: 0.783
Finished Training
[4,     5] test loss: 0.771
[4,    10] test loss: 0.768
[4,    15] test loss: 0.775
[4,    20] test loss: 0.778
[4,    25] test loss: 0.779
[4,    30] test loss: 0.768
[4,    35] test loss: 0.764
[4,    40] test loss: 0.761
[4,    45] test loss: 0.761
[4,    50] test loss: 0.749
[4,    55] test loss: 0.754
[4,    60] test loss: 0.749
[4,    65] test loss: 0.767
[4,    70] test loss: 0.756
[4,    75] test loss: 0.759
[4,    80] test loss: 0.775
[4,    85] test loss: 0.773
[4,    90] test loss: 0.761
[4,    95] test loss: 0.778
[4,   100] test loss: 0.768
[4,   105] test loss: 0.768
[4,   110] test loss: 0.762
-----------------------------------------------------------------------------------------
Micro-Precision: 0.205061674118042, Macro-Precision: nan

Micro-Recall: 0.22088734805583954, Macro-Recall: nan

Micro-F1: 0.21268051862716675, Macro-F1: nan

-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   3 | time: 141.36s | valid loss  0.77 | valid ppl     2.17
-----------------------------------------------------------------------------------------
[5,     5] train loss: 0.786
[5,    10] train loss: 0.777
[5,    15] train loss: 0.773
[5,    20] train loss: 0.784
[5,    25] train loss: 0.764
[5,    30] train loss: 0.766
[5,    35] train loss: 0.782
[5,    40] train loss: 0.783
[5,    45] train loss: 0.782
[5,    50] train loss: 0.774
[5,    55] train loss: 0.779
[5,    60] train loss: 0.773
[5,    65] train loss: 0.784
[5,    70] train loss: 0.761
[5,    75] train loss: 0.790
[5,    80] train loss: 0.769
[5,    85] train loss: 0.780
[5,    90] train loss: 0.792
[5,    95] train loss: 0.763
[5,   100] train loss: 0.783
[5,   105] train loss: 0.776
[5,   110] train loss: 0.766
[5,   115] train loss: 0.765
[5,   120] train loss: 0.781
[5,   125] train loss: 0.775
[5,   130] train loss: 0.768
[5,   135] train loss: 0.792
[5,   140] train loss: 0.782
[5,   145] train loss: 0.768
[5,   150] train loss: 0.794
[5,   155] train loss: 0.776
[5,   160] train loss: 0.776
[5,   165] train loss: 0.767
[5,   170] train loss: 0.777
[5,   175] train loss: 0.782
[5,   180] train loss: 0.767
[5,   185] train loss: 0.786
[5,   190] train loss: 0.777
[5,   195] train loss: 0.771
[5,   200] train loss: 0.778
[5,   205] train loss: 0.776
[5,   210] train loss: 0.781
[5,   215] train loss: 0.774
[5,   220] train loss: 0.781
[5,   225] train loss: 0.781
[5,   230] train loss: 0.756
[5,   235] train loss: 0.786
[5,   240] train loss: 0.776
[5,   245] train loss: 0.779
[5,   250] train loss: 0.774
[5,   255] train loss: 0.766
[5,   260] train loss: 0.773
[5,   265] train loss: 0.783
[5,   270] train loss: 0.774
[5,   275] train loss: 0.773
[5,   280] train loss: 0.761
[5,   285] train loss: 0.768
[5,   290] train loss: 0.773
[5,   295] train loss: 0.764
[5,   300] train loss: 0.764
[5,   305] train loss: 0.781
[5,   310] train loss: 0.769
[5,   315] train loss: 0.775
[5,   320] train loss: 0.753
[5,   325] train loss: 0.779
[5,   330] train loss: 0.749
Finished Training
[5,     5] test loss: 0.760
[5,    10] test loss: 0.757
[5,    15] test loss: 0.758
[5,    20] test loss: 0.751
[5,    25] test loss: 0.746
[5,    30] test loss: 0.744
[5,    35] test loss: 0.759
[5,    40] test loss: 0.757
[5,    45] test loss: 0.739
[5,    50] test loss: 0.745
[5,    55] test loss: 0.747
[5,    60] test loss: 0.742
[5,    65] test loss: 0.735
[5,    70] test loss: 0.758
[5,    75] test loss: 0.759
[5,    80] test loss: 0.745
[5,    85] test loss: 0.734
[5,    90] test loss: 0.738
[5,    95] test loss: 0.746
[5,   100] test loss: 0.734
[5,   105] test loss: 0.746
[5,   110] test loss: 0.737
-----------------------------------------------------------------------------------------
Micro-Precision: 0.2268657088279724, Macro-Precision: nan

Micro-Recall: 0.2372591197490692, Macro-Recall: nan

Micro-F1: 0.23194605112075806, Macro-F1: nan

-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   4 | time: 140.65s | valid loss  0.75 | valid ppl     2.13
-----------------------------------------------------------------------------------------
[6,     5] train loss: 0.772
[6,    10] train loss: 0.770
[6,    15] train loss: 0.758
[6,    20] train loss: 0.768
[6,    25] train loss: 0.769
[6,    30] train loss: 0.756
[6,    35] train loss: 0.758
[6,    40] train loss: 0.755
[6,    45] train loss: 0.749
[6,    50] train loss: 0.768
[6,    55] train loss: 0.769
[6,    60] train loss: 0.772
[6,    65] train loss: 0.762
[6,    70] train loss: 0.761
[6,    75] train loss: 0.777
[6,    80] train loss: 0.751
[6,    85] train loss: 0.770
[6,    90] train loss: 0.751
[6,    95] train loss: 0.759
[6,   100] train loss: 0.774
[6,   105] train loss: 0.750
[6,   110] train loss: 0.757
[6,   115] train loss: 0.754
[6,   120] train loss: 0.750
[6,   125] train loss: 0.748
[6,   130] train loss: 0.756
[6,   135] train loss: 0.749
[6,   140] train loss: 0.758
[6,   145] train loss: 0.773
[6,   150] train loss: 0.769
[6,   155] train loss: 0.764
[6,   160] train loss: 0.745
[6,   165] train loss: 0.766
[6,   170] train loss: 0.758
[6,   175] train loss: 0.761
[6,   180] train loss: 0.757
[6,   185] train loss: 0.748
[6,   190] train loss: 0.756
[6,   195] train loss: 0.748
[6,   200] train loss: 0.758
[6,   205] train loss: 0.743
[6,   210] train loss: 0.762
[6,   215] train loss: 0.748
[6,   220] train loss: 0.760
[6,   225] train loss: 0.751
[6,   230] train loss: 0.751
[6,   235] train loss: 0.745
[6,   240] train loss: 0.765
[6,   245] train loss: 0.763
[6,   250] train loss: 0.750
[6,   255] train loss: 0.747
[6,   260] train loss: 0.752
[6,   265] train loss: 0.748
[6,   270] train loss: 0.755
[6,   275] train loss: 0.764
[6,   280] train loss: 0.749
[6,   285] train loss: 0.741
[6,   290] train loss: 0.751
[6,   295] train loss: 0.754
[6,   300] train loss: 0.764
[6,   305] train loss: 0.740
[6,   310] train loss: 0.751
[6,   315] train loss: 0.755
[6,   320] train loss: 0.743
[6,   325] train loss: 0.748
[6,   330] train loss: 0.767
Finished Training
[6,     5] test loss: 0.738
[6,    10] test loss: 0.724
[6,    15] test loss: 0.731
[6,    20] test loss: 0.755
[6,    25] test loss: 0.727
[6,    30] test loss: 0.739
[6,    35] test loss: 0.713
[6,    40] test loss: 0.739
[6,    45] test loss: 0.730
[6,    50] test loss: 0.716
[6,    55] test loss: 0.728
[6,    60] test loss: 0.738
[6,    65] test loss: 0.721
[6,    70] test loss: 0.731
[6,    75] test loss: 0.728
[6,    80] test loss: 0.722
[6,    85] test loss: 0.730
[6,    90] test loss: 0.742
[6,    95] test loss: 0.730
[6,   100] test loss: 0.745
[6,   105] test loss: 0.730
[6,   110] test loss: 0.735
-----------------------------------------------------------------------------------------
Micro-Precision: 0.2446775585412979, Macro-Precision: nan

Micro-Recall: 0.266201376914978, Macro-Recall: nan

Micro-F1: 0.254986047744751, Macro-F1: nan

-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   5 | time: 141.44s | valid loss  0.74 | valid ppl     2.09
-----------------------------------------------------------------------------------------
[7,     5] train loss: 0.751
[7,    10] train loss: 0.738
[7,    15] train loss: 0.758
[7,    20] train loss: 0.743
[7,    25] train loss: 0.745
[7,    30] train loss: 0.757
[7,    35] train loss: 0.747
[7,    40] train loss: 0.744
[7,    45] train loss: 0.745
[7,    50] train loss: 0.761
[7,    55] train loss: 0.757
[7,    60] train loss: 0.760
[7,    65] train loss: 0.728
[7,    70] train loss: 0.744
[7,    75] train loss: 0.745
[7,    80] train loss: 0.745
[7,    85] train loss: 0.745
[7,    90] train loss: 0.742
[7,    95] train loss: 0.751
[7,   100] train loss: 0.750
[7,   105] train loss: 0.734
[7,   110] train loss: 0.743
[7,   115] train loss: 0.743
[7,   120] train loss: 0.744
[7,   125] train loss: 0.734
[7,   130] train loss: 0.737
[7,   135] train loss: 0.735
[7,   140] train loss: 0.734
[7,   145] train loss: 0.747
[7,   150] train loss: 0.734
[7,   155] train loss: 0.754
[7,   160] train loss: 0.731
[7,   165] train loss: 0.744
[7,   170] train loss: 0.739
[7,   175] train loss: 0.751
[7,   180] train loss: 0.745
[7,   185] train loss: 0.746
[7,   190] train loss: 0.750
[7,   195] train loss: 0.736
[7,   200] train loss: 0.739
[7,   205] train loss: 0.735
[7,   210] train loss: 0.741
[7,   215] train loss: 0.751
[7,   220] train loss: 0.732
[7,   225] train loss: 0.735
[7,   230] train loss: 0.740
[7,   235] train loss: 0.753
[7,   240] train loss: 0.740
[7,   245] train loss: 0.733
[7,   250] train loss: 0.745
[7,   255] train loss: 0.755
[7,   260] train loss: 0.733
[7,   265] train loss: 0.749
[7,   270] train loss: 0.733
[7,   275] train loss: 0.736
[7,   280] train loss: 0.721
[7,   285] train loss: 0.747
[7,   290] train loss: 0.742
[7,   295] train loss: 0.728
[7,   300] train loss: 0.729
[7,   305] train loss: 0.730
[7,   310] train loss: 0.748
[7,   315] train loss: 0.753
[7,   320] train loss: 0.712
[7,   325] train loss: 0.723
[7,   330] train loss: 0.735
Finished Training
[7,     5] test loss: 0.736
[7,    10] test loss: 0.731
[7,    15] test loss: 0.724
[7,    20] test loss: 0.731
[7,    25] test loss: 0.719
[7,    30] test loss: 0.730
[7,    35] test loss: 0.701
[7,    40] test loss: 0.713
[7,    45] test loss: 0.721
[7,    50] test loss: 0.715
[7,    55] test loss: 0.711
[7,    60] test loss: 0.720
[7,    65] test loss: 0.726
[7,    70] test loss: 0.735
[7,    75] test loss: 0.713
[7,    80] test loss: 0.727
[7,    85] test loss: 0.718
[7,    90] test loss: 0.720
[7,    95] test loss: 0.733
[7,   100] test loss: 0.697
[7,   105] test loss: 0.713
[7,   110] test loss: 0.708
-----------------------------------------------------------------------------------------
Micro-Precision: 0.2544782757759094, Macro-Precision: nan

Micro-Recall: 0.2851938009262085, Macro-Recall: nan

Micro-F1: 0.26896193623542786, Macro-F1: nan

-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   6 | time: 142.16s | valid loss  0.73 | valid ppl     2.07
-----------------------------------------------------------------------------------------
[8,     5] train loss: 0.728
[8,    10] train loss: 0.721
[8,    15] train loss: 0.734
[8,    20] train loss: 0.747
[8,    25] train loss: 0.726
[8,    30] train loss: 0.738
[8,    35] train loss: 0.721
[8,    40] train loss: 0.709
[8,    45] train loss: 0.723
[8,    50] train loss: 0.729
[8,    55] train loss: 0.732
[8,    60] train loss: 0.741
[8,    65] train loss: 0.732
[8,    70] train loss: 0.741
[8,    75] train loss: 0.720
[8,    80] train loss: 0.724
[8,    85] train loss: 0.731
[8,    90] train loss: 0.729
[8,    95] train loss: 0.734
[8,   100] train loss: 0.734
[8,   105] train loss: 0.729
[8,   110] train loss: 0.723
[8,   115] train loss: 0.728
[8,   120] train loss: 0.725
[8,   125] train loss: 0.723
[8,   130] train loss: 0.730
[8,   135] train loss: 0.732
[8,   140] train loss: 0.726
[8,   145] train loss: 0.710
[8,   150] train loss: 0.737
[8,   155] train loss: 0.734
[8,   160] train loss: 0.713
[8,   165] train loss: 0.730
[8,   170] train loss: 0.741
[8,   175] train loss: 0.740
[8,   180] train loss: 0.727
[8,   185] train loss: 0.730
[8,   190] train loss: 0.720
[8,   195] train loss: 0.736
[8,   200] train loss: 0.728
[8,   205] train loss: 0.729
[8,   210] train loss: 0.724
[8,   215] train loss: 0.714
[8,   220] train loss: 0.724
[8,   225] train loss: 0.731
[8,   230] train loss: 0.718
[8,   235] train loss: 0.728
[8,   240] train loss: 0.732
[8,   245] train loss: 0.726
[8,   250] train loss: 0.725
[8,   255] train loss: 0.726
[8,   260] train loss: 0.723
[8,   265] train loss: 0.726
[8,   270] train loss: 0.708
[8,   275] train loss: 0.730
[8,   280] train loss: 0.725
[8,   285] train loss: 0.723
[8,   290] train loss: 0.731
[8,   295] train loss: 0.724
[8,   300] train loss: 0.737
[8,   305] train loss: 0.726
[8,   310] train loss: 0.731
[8,   315] train loss: 0.740
[8,   320] train loss: 0.739
[8,   325] train loss: 0.727
[8,   330] train loss: 0.727
Finished Training
[8,     5] test loss: 0.727
[8,    10] test loss: 0.728
[8,    15] test loss: 0.706
[8,    20] test loss: 0.708
[8,    25] test loss: 0.716
[8,    30] test loss: 0.712
[8,    35] test loss: 0.703
[8,    40] test loss: 0.719
[8,    45] test loss: 0.702
[8,    50] test loss: 0.686
[8,    55] test loss: 0.720
[8,    60] test loss: 0.716
[8,    65] test loss: 0.716
[8,    70] test loss: 0.708
[8,    75] test loss: 0.706
[8,    80] test loss: 0.728
[8,    85] test loss: 0.702
[8,    90] test loss: 0.704
[8,    95] test loss: 0.690
[8,   100] test loss: 0.706
[8,   105] test loss: 0.720
[8,   110] test loss: 0.692
-----------------------------------------------------------------------------------------
Micro-Precision: 0.26908543705940247, Macro-Precision: nan

Micro-Recall: 0.28236982226371765, Macro-Recall: nan

Micro-F1: 0.2755676209926605, Macro-F1: nan

-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   7 | time: 141.21s | valid loss  0.72 | valid ppl     2.05
-----------------------------------------------------------------------------------------
[9,     5] train loss: 0.730
[9,    10] train loss: 0.709
[9,    15] train loss: 0.724
[9,    20] train loss: 0.721
[9,    25] train loss: 0.712
[9,    30] train loss: 0.708
[9,    35] train loss: 0.721
[9,    40] train loss: 0.710
[9,    45] train loss: 0.728
[9,    50] train loss: 0.714
[9,    55] train loss: 0.720
[9,    60] train loss: 0.731
[9,    65] train loss: 0.712
[9,    70] train loss: 0.707
[9,    75] train loss: 0.726
[9,    80] train loss: 0.726
[9,    85] train loss: 0.722
[9,    90] train loss: 0.715
[9,    95] train loss: 0.715
[9,   100] train loss: 0.718
[9,   105] train loss: 0.733
[9,   110] train loss: 0.717
[9,   115] train loss: 0.729
[9,   120] train loss: 0.718
[9,   125] train loss: 0.707
[9,   130] train loss: 0.716
[9,   135] train loss: 0.701
[9,   140] train loss: 0.724
[9,   145] train loss: 0.725
[9,   150] train loss: 0.706
[9,   155] train loss: 0.706
[9,   160] train loss: 0.730
[9,   165] train loss: 0.715
[9,   170] train loss: 0.713
[9,   175] train loss: 0.715
[9,   180] train loss: 0.728
[9,   185] train loss: 0.717
[9,   190] train loss: 0.707
[9,   195] train loss: 0.705
[9,   200] train loss: 0.716
[9,   205] train loss: 0.722
[9,   210] train loss: 0.702
[9,   215] train loss: 0.718
[9,   220] train loss: 0.708
[9,   225] train loss: 0.719
[9,   230] train loss: 0.711
[9,   235] train loss: 0.724
[9,   240] train loss: 0.725
[9,   245] train loss: 0.709
[9,   250] train loss: 0.714
[9,   255] train loss: 0.713
[9,   260] train loss: 0.715
[9,   265] train loss: 0.708
[9,   270] train loss: 0.714
[9,   275] train loss: 0.709
[9,   280] train loss: 0.691
[9,   285] train loss: 0.722
[9,   290] train loss: 0.702
[9,   295] train loss: 0.708
[9,   300] train loss: 0.700
[9,   305] train loss: 0.711
[9,   310] train loss: 0.709
[9,   315] train loss: 0.728
[9,   320] train loss: 0.721
[9,   325] train loss: 0.713
[9,   330] train loss: 0.718
Finished Training
[9,     5] test loss: 0.696
[9,    10] test loss: 0.693
[9,    15] test loss: 0.711
[9,    20] test loss: 0.694
[9,    25] test loss: 0.708
[9,    30] test loss: 0.721
[9,    35] test loss: 0.688
[9,    40] test loss: 0.708
[9,    45] test loss: 0.696
[9,    50] test loss: 0.703
[9,    55] test loss: 0.689
[9,    60] test loss: 0.708
[9,    65] test loss: 0.700
[9,    70] test loss: 0.679
[9,    75] test loss: 0.689
[9,    80] test loss: 0.691
[9,    85] test loss: 0.692
[9,    90] test loss: 0.704
[9,    95] test loss: 0.721
[9,   100] test loss: 0.703
[9,   105] test loss: 0.689
[9,   110] test loss: 0.707
-----------------------------------------------------------------------------------------
