Restoring modules from user's fosscuda111, for system: "farnam-rhel7"
[3,   130] train loss: 0.787
[3,   135] train loss: 0.783
[3,   140] train loss: 0.778
[3,   145] train loss: 0.780
[3,   150] train loss: 0.791
[3,   155] train loss: 0.781
[3,   160] train loss: 0.766
[3,   165] train loss: 0.779
[3,   170] train loss: 0.793
[3,   175] train loss: 0.771
[3,   180] train loss: 0.778
[3,   185] train loss: 0.762
[3,   190] train loss: 0.772
[3,   195] train loss: 0.771
[3,   200] train loss: 0.781
[3,   205] train loss: 0.784
[3,   210] train loss: 0.789
[3,   215] train loss: 0.782
[3,   220] train loss: 0.790
[3,   225] train loss: 0.771
[3,   230] train loss: 0.769
[3,   235] train loss: 0.775
[3,   240] train loss: 0.794
[3,   245] train loss: 0.760
[3,   250] train loss: 0.771
[3,   255] train loss: 0.777
[3,   260] train loss: 0.774
[3,   265] train loss: 0.775
[3,   270] train loss: 0.754
[3,   275] train loss: 0.761
[3,   280] train loss: 0.785
[3,   285] train loss: 0.788
[3,   290] train loss: 0.775
[3,   295] train loss: 0.755
[3,   300] train loss: 0.754
[3,   305] train loss: 0.759
[3,   310] train loss: 0.760
[3,   315] train loss: 0.758
[3,   320] train loss: 0.764
[3,   325] train loss: 0.751
[3,   330] train loss: 0.761
Finished Training
[3,     5] test loss: 0.741
[3,    10] test loss: 0.769
[3,    15] test loss: 0.733
[3,    20] test loss: 0.742
[3,    25] test loss: 0.750
[3,    30] test loss: 0.731
[3,    35] test loss: 0.726
[3,    40] test loss: 0.744
[3,    45] test loss: 0.747
[3,    50] test loss: 0.743
[3,    55] test loss: 0.736
[3,    60] test loss: 0.737
[3,    65] test loss: 0.740
[3,    70] test loss: 0.755
[3,    75] test loss: 0.714
[3,    80] test loss: 0.746
[3,    85] test loss: 0.743
[3,    90] test loss: 0.718
[3,    95] test loss: 0.747
[3,   100] test loss: 0.746
[3,   105] test loss: 0.742
[3,   110] test loss: 0.751
-----------------------------------------------------------------------------------------
Micro-Precision: 0.23533818125724792, Macro-Precision: nan

Micro-Recall: 0.2620103359222412, Macro-Recall: nan

Micro-F1: 0.24795906245708466, Macro-F1: nan

-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 134.30s | valid loss  0.75 | valid ppl     2.11
-----------------------------------------------------------------------------------------
[4,     5] train loss: 0.746
[4,    10] train loss: 0.764
[4,    15] train loss: 0.759
[4,    20] train loss: 0.760
[4,    25] train loss: 0.753
[4,    30] train loss: 0.741
[4,    35] train loss: 0.746
[4,    40] train loss: 0.771
[4,    45] train loss: 0.772
[4,    50] train loss: 0.744
[4,    55] train loss: 0.752
[4,    60] train loss: 0.746
[4,    65] train loss: 0.754
[4,    70] train loss: 0.749
[4,    75] train loss: 0.744
[4,    80] train loss: 0.752
[4,    85] train loss: 0.753
[4,    90] train loss: 0.746
[4,    95] train loss: 0.761
[4,   100] train loss: 0.756
[4,   105] train loss: 0.741
[4,   110] train loss: 0.735
[4,   115] train loss: 0.732
[4,   120] train loss: 0.750
[4,   125] train loss: 0.736
[4,   130] train loss: 0.755
[4,   135] train loss: 0.743
[4,   140] train loss: 0.742
[4,   145] train loss: 0.770
[4,   150] train loss: 0.740
[4,   155] train loss: 0.749
[4,   160] train loss: 0.739
[4,   165] train loss: 0.731
[4,   170] train loss: 0.747
[4,   175] train loss: 0.749
[4,   180] train loss: 0.749
[4,   185] train loss: 0.729
[4,   190] train loss: 0.740
[4,   195] train loss: 0.753
[4,   200] train loss: 0.756
[4,   205] train loss: 0.731
[4,   210] train loss: 0.748
[4,   215] train loss: 0.738
[4,   220] train loss: 0.733
[4,   225] train loss: 0.755
[4,   230] train loss: 0.758
[4,   235] train loss: 0.736
[4,   240] train loss: 0.754
[4,   245] train loss: 0.725
[4,   250] train loss: 0.752
[4,   255] train loss: 0.742
[4,   260] train loss: 0.742
[4,   265] train loss: 0.737
[4,   270] train loss: 0.742
[4,   275] train loss: 0.732
[4,   280] train loss: 0.742
[4,   285] train loss: 0.741
[4,   290] train loss: 0.763
[4,   295] train loss: 0.737
[4,   300] train loss: 0.740
[4,   305] train loss: 0.748
[4,   310] train loss: 0.745
[4,   315] train loss: 0.720
[4,   320] train loss: 0.747
[4,   325] train loss: 0.742
[4,   330] train loss: 0.747
Finished Training
[4,     5] test loss: 0.699
[4,    10] test loss: 0.745
[4,    15] test loss: 0.713
[4,    20] test loss: 0.712
[4,    25] test loss: 0.706
[4,    30] test loss: 0.696
[4,    35] test loss: 0.711
[4,    40] test loss: 0.699
[4,    45] test loss: 0.716
[4,    50] test loss: 0.728
[4,    55] test loss: 0.730
[4,    60] test loss: 0.722
[4,    65] test loss: 0.725
[4,    70] test loss: 0.724
[4,    75] test loss: 0.699
[4,    80] test loss: 0.703
[4,    85] test loss: 0.724
[4,    90] test loss: 0.729
[4,    95] test loss: 0.727
[4,   100] test loss: 0.713
[4,   105] test loss: 0.716
[4,   110] test loss: 0.727
-----------------------------------------------------------------------------------------
Micro-Precision: 0.2596859633922577, Macro-Precision: nan

Micro-Recall: 0.282672643661499, Macro-Recall: nan

Micro-F1: 0.2706921696662903, Macro-F1: nan

-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   3 | time: 133.93s | valid loss  0.72 | valid ppl     2.06
-----------------------------------------------------------------------------------------
[5,     5] train loss: 0.725
[5,    10] train loss: 0.736
[5,    15] train loss: 0.731
[5,    20] train loss: 0.729
[5,    25] train loss: 0.727
[5,    30] train loss: 0.749
[5,    35] train loss: 0.738
[5,    40] train loss: 0.716
[5,    45] train loss: 0.712
[5,    50] train loss: 0.721
[5,    55] train loss: 0.721
[5,    60] train loss: 0.736
[5,    65] train loss: 0.723
[5,    70] train loss: 0.724
[5,    75] train loss: 0.727
[5,    80] train loss: 0.751
[5,    85] train loss: 0.728
[5,    90] train loss: 0.739
[5,    95] train loss: 0.719
[5,   100] train loss: 0.729
[5,   105] train loss: 0.722
[5,   110] train loss: 0.725
[5,   115] train loss: 0.710
[5,   120] train loss: 0.699
[5,   125] train loss: 0.724
[5,   130] train loss: 0.719
[5,   135] train loss: 0.722
[5,   140] train loss: 0.705
[5,   145] train loss: 0.728
[5,   150] train loss: 0.736
[5,   155] train loss: 0.709
[5,   160] train loss: 0.730
[5,   165] train loss: 0.722
[5,   170] train loss: 0.728
[5,   175] train loss: 0.704
[5,   180] train loss: 0.724
[5,   185] train loss: 0.733
[5,   190] train loss: 0.722
[5,   195] train loss: 0.724
[5,   200] train loss: 0.740
[5,   205] train loss: 0.716
[5,   210] train loss: 0.723
[5,   215] train loss: 0.735
[5,   220] train loss: 0.720
[5,   225] train loss: 0.718
[5,   230] train loss: 0.698
[5,   235] train loss: 0.722
[5,   240] train loss: 0.726
[5,   245] train loss: 0.721
[5,   250] train loss: 0.724
[5,   255] train loss: 0.716
[5,   260] train loss: 0.724
[5,   265] train loss: 0.719
[5,   270] train loss: 0.721
[5,   275] train loss: 0.720
[5,   280] train loss: 0.710
[5,   285] train loss: 0.709
[5,   290] train loss: 0.719
[5,   295] train loss: 0.713
[5,   300] train loss: 0.713
[5,   305] train loss: 0.717
[5,   310] train loss: 0.708
[5,   315] train loss: 0.704
[5,   320] train loss: 0.712
[5,   325] train loss: 0.718
[5,   330] train loss: 0.717
Finished Training
[5,     5] test loss: 0.697
[5,    10] test loss: 0.716
[5,    15] test loss: 0.698
[5,    20] test loss: 0.689
[5,    25] test loss: 0.698
[5,    30] test loss: 0.696
[5,    35] test loss: 0.680
[5,    40] test loss: 0.692
[5,    45] test loss: 0.694
[5,    50] test loss: 0.705
[5,    55] test loss: 0.715
[5,    60] test loss: 0.707
[5,    65] test loss: 0.700
[5,    70] test loss: 0.702
[5,    75] test loss: 0.689
[5,    80] test loss: 0.688
[5,    85] test loss: 0.698
[5,    90] test loss: 0.681
[5,    95] test loss: 0.720
[5,   100] test loss: 0.716
[5,   105] test loss: 0.695
[5,   110] test loss: 0.685
-----------------------------------------------------------------------------------------
Micro-Precision: 0.2803395092487335, Macro-Precision: nan

Micro-Recall: 0.29382672905921936, Macro-Recall: nan

Micro-F1: 0.28692471981048584, Macro-F1: nan

-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   4 | time: 133.11s | valid loss  0.70 | valid ppl     2.02
-----------------------------------------------------------------------------------------
[6,     5] train loss: 0.714
[6,    10] train loss: 0.711
[6,    15] train loss: 0.722
[6,    20] train loss: 0.705
[6,    25] train loss: 0.705
[6,    30] train loss: 0.706
[6,    35] train loss: 0.696
[6,    40] train loss: 0.691
[6,    45] train loss: 0.706
[6,    50] train loss: 0.700
[6,    55] train loss: 0.714
[6,    60] train loss: 0.712
[6,    65] train loss: 0.707
[6,    70] train loss: 0.712
[6,    75] train loss: 0.706
[6,    80] train loss: 0.718
[6,    85] train loss: 0.693
[6,    90] train loss: 0.706
[6,    95] train loss: 0.697
[6,   100] train loss: 0.698
[6,   105] train loss: 0.716
[6,   110] train loss: 0.687
[6,   115] train loss: 0.719
[6,   120] train loss: 0.698
[6,   125] train loss: 0.717
[6,   130] train loss: 0.695
[6,   135] train loss: 0.694
[6,   140] train loss: 0.691
[6,   145] train loss: 0.705
[6,   150] train loss: 0.697
[6,   155] train loss: 0.706
[6,   160] train loss: 0.719
[6,   165] train loss: 0.695
[6,   170] train loss: 0.693
[6,   175] train loss: 0.699
[6,   180] train loss: 0.689
[6,   185] train loss: 0.714
[6,   190] train loss: 0.706
[6,   195] train loss: 0.696
[6,   200] train loss: 0.704
[6,   205] train loss: 0.708
[6,   210] train loss: 0.709
[6,   215] train loss: 0.683
[6,   220] train loss: 0.688
[6,   225] train loss: 0.685
[6,   230] train loss: 0.693
[6,   235] train loss: 0.696
[6,   240] train loss: 0.720
[6,   245] train loss: 0.685
[6,   250] train loss: 0.695
[6,   255] train loss: 0.720
[6,   260] train loss: 0.697
[6,   265] train loss: 0.702
[6,   270] train loss: 0.686
[6,   275] train loss: 0.712
[6,   280] train loss: 0.692
[6,   285] train loss: 0.709
[6,   290] train loss: 0.712
[6,   295] train loss: 0.683
[6,   300] train loss: 0.704
[6,   305] train loss: 0.696
[6,   310] train loss: 0.705
[6,   315] train loss: 0.688
[6,   320] train loss: 0.688
[6,   325] train loss: 0.698
[6,   330] train loss: 0.672
Finished Training
[6,     5] test loss: 0.696
[6,    10] test loss: 0.681
[6,    15] test loss: 0.667
[6,    20] test loss: 0.688
[6,    25] test loss: 0.689
[6,    30] test loss: 0.683
[6,    35] test loss: 0.685
[6,    40] test loss: 0.671
[6,    45] test loss: 0.681
[6,    50] test loss: 0.693
[6,    55] test loss: 0.681
[6,    60] test loss: 0.688
[6,    65] test loss: 0.670
[6,    70] test loss: 0.696
[6,    75] test loss: 0.695
[6,    80] test loss: 0.662
[6,    85] test loss: 0.688
[6,    90] test loss: 0.682
[6,    95] test loss: 0.673
[6,   100] test loss: 0.703
[6,   105] test loss: 0.670
[6,   110] test loss: 0.676
-----------------------------------------------------------------------------------------
Micro-Precision: 0.2957071363925934, Macro-Precision: nan

Micro-Recall: 0.320413202047348, Macro-Recall: nan

Micro-F1: 0.3075648248195648, Macro-F1: nan

-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   5 | time: 133.98s | valid loss  0.69 | valid ppl     1.99
-----------------------------------------------------------------------------------------
[7,     5] train loss: 0.663
[7,    10] train loss: 0.702
[7,    15] train loss: 0.695
[7,    20] train loss: 0.687
[7,    25] train loss: 0.678
[7,    30] train loss: 0.682
[7,    35] train loss: 0.685
[7,    40] train loss: 0.700
[7,    45] train loss: 0.675
[7,    50] train loss: 0.682
[7,    55] train loss: 0.710
[7,    60] train loss: 0.697
[7,    65] train loss: 0.666
[7,    70] train loss: 0.685
[7,    75] train loss: 0.695
[7,    80] train loss: 0.674
[7,    85] train loss: 0.684
[7,    90] train loss: 0.678
[7,    95] train loss: 0.669
[7,   100] train loss: 0.693
[7,   105] train loss: 0.681
[7,   110] train loss: 0.679
[7,   115] train loss: 0.666
[7,   120] train loss: 0.675
[7,   125] train loss: 0.699
[7,   130] train loss: 0.702
[7,   135] train loss: 0.660
[7,   140] train loss: 0.698
[7,   145] train loss: 0.701
[7,   150] train loss: 0.681
[7,   155] train loss: 0.682
[7,   160] train loss: 0.668
[7,   165] train loss: 0.691
[7,   170] train loss: 0.682
[7,   175] train loss: 0.712
[7,   180] train loss: 0.683
[7,   185] train loss: 0.686
[7,   190] train loss: 0.693
[7,   195] train loss: 0.666
[7,   200] train loss: 0.681
[7,   205] train loss: 0.688
[7,   210] train loss: 0.685
[7,   215] train loss: 0.669
[7,   220] train loss: 0.669
[7,   225] train loss: 0.691
[7,   230] train loss: 0.667
[7,   235] train loss: 0.694
[7,   240] train loss: 0.680
[7,   245] train loss: 0.688
[7,   250] train loss: 0.691
[7,   255] train loss: 0.690
[7,   260] train loss: 0.698
[7,   265] train loss: 0.674
[7,   270] train loss: 0.692
[7,   275] train loss: 0.670
[7,   280] train loss: 0.691
[7,   285] train loss: 0.688
[7,   290] train loss: 0.662
[7,   295] train loss: 0.681
[7,   300] train loss: 0.687
[7,   305] train loss: 0.685
[7,   310] train loss: 0.687
[7,   315] train loss: 0.677
[7,   320] train loss: 0.674
[7,   325] train loss: 0.700
[7,   330] train loss: 0.684
Finished Training
[7,     5] test loss: 0.680
[7,    10] test loss: 0.645
[7,    15] test loss: 0.666
[7,    20] test loss: 0.672
[7,    25] test loss: 0.679
[7,    30] test loss: 0.656
[7,    35] test loss: 0.677
[7,    40] test loss: 0.679
[7,    45] test loss: 0.676
[7,    50] test loss: 0.657
[7,    55] test loss: 0.663
[7,    60] test loss: 0.670
[7,    65] test loss: 0.664
[7,    70] test loss: 0.690
[7,    75] test loss: 0.690
[7,    80] test loss: 0.674
[7,    85] test loss: 0.666
[7,    90] test loss: 0.678
[7,    95] test loss: 0.689
[7,   100] test loss: 0.672
[7,   105] test loss: 0.680
[7,   110] test loss: 0.686
-----------------------------------------------------------------------------------------
Micro-Precision: 0.3011513948440552, Macro-Precision: nan

Micro-Recall: 0.32492464780807495, Macro-Recall: nan

Micro-F1: 0.3125866651535034, Macro-F1: nan

-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   6 | time: 133.67s | valid loss  0.68 | valid ppl     1.97
-----------------------------------------------------------------------------------------
[8,     5] train loss: 0.693
[8,    10] train loss: 0.655
[8,    15] train loss: 0.689
[8,    20] train loss: 0.670
[8,    25] train loss: 0.670
[8,    30] train loss: 0.671
[8,    35] train loss: 0.674
[8,    40] train loss: 0.665
[8,    45] train loss: 0.684
[8,    50] train loss: 0.690
[8,    55] train loss: 0.654
[8,    60] train loss: 0.666
[8,    65] train loss: 0.658
[8,    70] train loss: 0.664
[8,    75] train loss: 0.677
[8,    80] train loss: 0.668
[8,    85] train loss: 0.659
[8,    90] train loss: 0.655
[8,    95] train loss: 0.667
[8,   100] train loss: 0.665
[8,   105] train loss: 0.659
[8,   110] train loss: 0.684
[8,   115] train loss: 0.680
[8,   120] train loss: 0.660
[8,   125] train loss: 0.666
[8,   130] train loss: 0.672
[8,   135] train loss: 0.665
[8,   140] train loss: 0.676
[8,   145] train loss: 0.687
[8,   150] train loss: 0.673
[8,   155] train loss: 0.672
[8,   160] train loss: 0.670
[8,   165] train loss: 0.657
[8,   170] train loss: 0.654
[8,   175] train loss: 0.686
[8,   180] train loss: 0.684
[8,   185] train loss: 0.655
[8,   190] train loss: 0.677
[8,   195] train loss: 0.679
[8,   200] train loss: 0.663
[8,   205] train loss: 0.679
[8,   210] train loss: 0.671
[8,   215] train loss: 0.654
[8,   220] train loss: 0.670
[8,   225] train loss: 0.661
[8,   230] train loss: 0.656
[8,   235] train loss: 0.670
[8,   240] train loss: 0.656
[8,   245] train loss: 0.649
[8,   250] train loss: 0.676
[8,   255] train loss: 0.672
[8,   260] train loss: 0.669
[8,   265] train loss: 0.670
[8,   270] train loss: 0.667
[8,   275] train loss: 0.666
[8,   280] train loss: 0.663
[8,   285] train loss: 0.673
[8,   290] train loss: 0.663
[8,   295] train loss: 0.669
[8,   300] train loss: 0.665
[8,   305] train loss: 0.665
[8,   310] train loss: 0.669
[8,   315] train loss: 0.652
[8,   320] train loss: 0.668
[8,   325] train loss: 0.663
[8,   330] train loss: 0.675
Finished Training
[8,     5] test loss: 0.674
[8,    10] test loss: 0.643
[8,    15] test loss: 0.651
[8,    20] test loss: 0.674
[8,    25] test loss: 0.671
[8,    30] test loss: 0.645
[8,    35] test loss: 0.662
[8,    40] test loss: 0.664
[8,    45] test loss: 0.667
[8,    50] test loss: 0.662
[8,    55] test loss: 0.645
[8,    60] test loss: 0.651
[8,    65] test loss: 0.659
[8,    70] test loss: 0.670
[8,    75] test loss: 0.667
[8,    80] test loss: 0.671
[8,    85] test loss: 0.677
[8,    90] test loss: 0.666
[8,    95] test loss: 0.679
[8,   100] test loss: 0.655
[8,   105] test loss: 0.664
[8,   110] test loss: 0.646
-----------------------------------------------------------------------------------------
Micro-Precision: 0.3145139515399933, Macro-Precision: nan

Micro-Recall: 0.322052001953125, Macro-Recall: nan

Micro-F1: 0.31823834776878357, Macro-F1: nan

-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   7 | time: 132.69s | valid loss  0.67 | valid ppl     1.95
-----------------------------------------------------------------------------------------
[9,     5] train loss: 0.664
[9,    10] train loss: 0.642
[9,    15] train loss: 0.640
[9,    20] train loss: 0.669
[9,    25] train loss: 0.657
[9,    30] train loss: 0.659
[9,    35] train loss: 0.668
[9,    40] train loss: 0.662
[9,    45] train loss: 0.657
[9,    50] train loss: 0.662
[9,    55] train loss: 0.648
[9,    60] train loss: 0.660
[9,    65] train loss: 0.644
[9,    70] train loss: 0.660
[9,    75] train loss: 0.654
[9,    80] train loss: 0.655
[9,    85] train loss: 0.661
[9,    90] train loss: 0.654
[9,    95] train loss: 0.655
[9,   100] train loss: 0.644
[9,   105] train loss: 0.658
[9,   110] train loss: 0.633
[9,   115] train loss: 0.680
[9,   120] train loss: 0.656
[9,   125] train loss: 0.665
[9,   130] train loss: 0.654
[9,   135] train loss: 0.664
[9,   140] train loss: 0.665
[9,   145] train loss: 0.641
[9,   150] train loss: 0.665
[9,   155] train loss: 0.662
[9,   160] train loss: 0.638
[9,   165] train loss: 0.664
[9,   170] train loss: 0.662
[9,   175] train loss: 0.653
[9,   180] train loss: 0.654
[9,   185] train loss: 0.666
[9,   190] train loss: 0.656
[9,   195] train loss: 0.647
[9,   200] train loss: 0.651
[9,   205] train loss: 0.636
[9,   210] train loss: 0.654
[9,   215] train loss: 0.673
[9,   220] train loss: 0.661
[9,   225] train loss: 0.641
[9,   230] train loss: 0.658
[9,   235] train loss: 0.665
[9,   240] train loss: 0.660
[9,   245] train loss: 0.654
[9,   250] train loss: 0.649
[9,   255] train loss: 0.657
[9,   260] train loss: 0.644
[9,   265] train loss: 0.646
[9,   270] train loss: 0.646
[9,   275] train loss: 0.653
[9,   280] train loss: 0.649
[9,   285] train loss: 0.646
[9,   290] train loss: 0.655
[9,   295] train loss: 0.651
[9,   300] train loss: 0.664
[9,   305] train loss: 0.645
[9,   310] train loss: 0.637
[9,   315] train loss: 0.663
[9,   320] train loss: 0.663
[9,   325] train loss: 0.673
[9,   330] train loss: 0.629
Finished Training
[9,     5] test loss: 0.639
[9,    10] test loss: 0.658
[9,    15] test loss: 0.660
[9,    20] test loss: 0.654
[9,    25] test loss: 0.646
[9,    30] test loss: 0.654
[9,    35] test loss: 0.642
[9,    40] test loss: 0.680
[9,    45] test loss: 0.649
[9,    50] test loss: 0.667
[9,    55] test loss: 0.651
[9,    60] test loss: 0.666
[9,    65] test loss: 0.655
[9,    70] test loss: 0.645
[9,    75] test loss: 0.653
[9,    80] test loss: 0.648
[9,    85] test loss: 0.644
[9,    90] test loss: 0.653
[9,    95] test loss: 0.657
[9,   100] test loss: 0.635
[9,   105] test loss: 0.660
[9,   110] test loss: 0.656
-----------------------------------------------------------------------------------------
